4.570868,Colombia,-74.297333,2.072,12.324,21.926,73.594,37.496,2013
4.570868,Colombia,-74.297333,2.984,8.43,22.864,80.178,29.308,2014
4.570868,Colombia,-74.297333,0.796,11.822,24.026,78.902,35.64,2014
4.570868,Colombia,-74.297333,1.408,9.838,25.38,79.764,33.064,2014
4.570868,Colombia,-74.297333,1.39,9.688,25.408,78.354,37.852,2014
4.570868,Colombia,-74.297333,0.282,5.96,26.174,91.07,35.852,2014
4.570868,Colombia,-74.297333,2.036,10.952,22.838,76.172,37.148,2014
4.570868,Colombia,-74.297333,2.89,7.97,22.03,81.24,29.27,2015
4.570868,Colombia,-74.297333,0.55,10.94,24.2,80.89,34.69,2015
4.570868,Colombia,-74.297333,1.39,9.02,25.3,81.34,31.73,2015
4.570868,Colombia,-74.297333,1.37,9.1,25.13,79.56,36.94,2015
4.570868,Colombia,-74.297333,0.26,5.39,26.41,91.8,34.94,2015
4.570868,Colombia,-74.297333,2.0,9.58,23.75,78.75,36.8,2015
26.820553,Egypt,30.802498,8.0,3.85,26.16,51.65,14.07,2014
26.820553,Egypt,30.802498,16.12,2.86,33.42,53.6,19.12,2014
26.820553,Egypt,30.802498,23.59,2.96,23.51,41.6,20.54,2014
9.145,Ethiopia,40.489673,42.97,3.03,1.05,24.76,24.66,2016
9.145,Ethiopia,40.489673,68.7,3.88,0.25,6.99,12.29,2016
9.145,Ethiopia,40.489673,54.14,1.71,0.64,17.89,25.6,2016
9.145,Ethiopia,40.489673,51.12,4.05,1.15,12.1,32.57,2016
9.145,Ethiopia,40.489673,75.28,1.49,0.43,6.57,6.84,2016
9.145,Ethiopia,40.489673,46.7,1.1,0.34,15.8,23.04,2016
9.145,Ethiopia,40.489673,43.88,2.82,0.48,13.37,20.24,2016
9.145,Ethiopia,40.489673,26.74,4.52,1.46,34.53,27.63,2016
9.145,Ethiopia,40.489673,36.11,5.31,3.58,29.35,28.35,2016
9.145,Ethiopia,40.489673,8.59,6.37,7.55,54.28,20.39,2016
9.145,Ethiopia,40.489673,33.3,6.44,2.63,28.49,24.21,2016
-0.803689,Gabon,11.609444,5.06,4.64,3.67,81.0,46.75,2012
-0.803689,Gabon,11.609444,4.72,6.12,1.71,61.52,51.45,2012
-0.803689,Gabon,11.609444,3.36,10.4,3.32,64.05,46.15,2012
-0.803689,Gabon,11.609444,2.44,6.69,3.41,73.39,53.16,2012
-0.803689,Gabon,11.609444,4.56,9.82,0.98,53.32,53.97,2012
7.946527,Ghana,-1.023194,13.94,6.66,10.37,61.68,15.12,2008
7.946527,Ghana,-1.023194,16.15,7.89,7.36,56.99,29.98,2008
7.946527,Ghana,-1.023194,7.66,5.45,21.76,77.59,21.8,2008
7.946527,Ghana,-1.023194,22.91,7.82,9.35,52.44,19.16,2008
7.946527,Ghana,-1.023194,10.7,7.07,6.07,65.36,22.8,2008
7.946527,Ghana,-1.023194,9.88,3.54,9.38,70.89,27.36,2008
7.946527,Ghana,-1.023194,24.89,8.21,6.58,55.35,20.94,2008
7.946527,Ghana,-1.023194,65.73,2.69,5.11,23.57,21.61,2008
7.946527,Ghana,-1.023194,48.99,3.74,4.49,26.96,22.54,2008
7.946527,Ghana,-1.023194,48.11,2.23,4.74,28.45,28.04,2008
15.783471,Guatemala,-90.230759,4.79,15.8,12.79,62.99,20.6,2015
15.783471,Guatemala,-90.230759,27.67,15.74,3.66,24.72,18.26,2015
15.783471,Guatemala,-90.230759,13.49,18.9,9.81,40.44,16.85,2015
15.783471,Guatemala,-90.230759,11.9,20.01,9.28,36.68,16.81,2015
15.783471,Guatemala,-90.230759,9.25,19.51,9.57,41.3,16.85,2015
15.783471,Guatemala,-90.230759,13.53,18.07,8.98,35.27,20.32,2015
15.783471,Guatemala,-90.230759,27.25,15.61,6.29,21.96,14.31,2015
15.783471,Guatemala,-90.230759,14.56,15.33,9.58,37.09,12.88,2015
15.199999,Honduras,-86.241905,3.13,28.07,14.61,52.32,20.72,2011
15.199999,Honduras,-86.241905,3.99,28.95,11.38,43.29,21.83,2011
15.199999,Honduras,-86.241905,2.67,28.71,12.88,42.5,21.48,2011
15.199999,Honduras,-86.241905,10.85,21.25,7.7,31.62,18.56,2011
15.199999,Honduras,-86.241905,2.2,27.21,16.6,53.5,24.15,2011
15.199999,Honduras,-86.241905,3.95,35.85,8.44,33.59,16.1,2011
15.199999,Honduras,-86.241905,6.05,31.01,10.33,37.02,19.9,2011
15.199999,Honduras,-86.241905,1.89,20.06,18.0,63.83,22.65,2011
15.199999,Honduras,-86.241905,5.87,33.1,6.6,26.2,17.76,2011
15.199999,Honduras,-86.241905,4.07,27.43,11.39,36.65,21.01,2011
15.199999,Honduras,-86.241905,9.17,27.03,5.14,18.83,17.64,2011
15.199999,Honduras,-86.241905,7.29,25.33,9.03,31.16,18.24,2011
15.199999,Honduras,-86.241905,4.88,29.55,7.3,37.83,19.05,2011
15.199999,Honduras,-86.241905,5.87,29.88,9.72,34.11,19.12,2011
15.199999,Honduras,-86.241905,3.68,31.29,14.22,43.74,19.73,2011
15.199999,Honduras,-86.241905,4.2,32.27,8.86,40.26,25.41,2011
18.971187,Haiti,-72.285215,17.24,6.15,1.75,42.84,24.88,2000
18.971187,Haiti,-72.285215,41.01,3.92,0.0,14.81,24.82,2000
18.971187,Haiti,-72.285215,33.45,4.58,1.41,19.21,25.22,2000
18.971187,Haiti,-72.285215,30.74,6.98,0.52,25.3,32.78,2000
18.971187,Haiti,-72.285215,49.16,2.99,0.18,9.2,28.39,2000
18.971187,Haiti,-72.285215,34.42,8.23,0.21,15.02,28.59,2000
18.971187,Haiti,-72.285215,32.94,6.37,0.07,18.31,21.91,2000
18.971187,Haiti,-72.285215,35.0,4.86,0.18,17.89,36.01,2000
18.971187,Haiti,-72.285215,37.62,3.55,0.19,18.8,29.44,2000
18.971187,Haiti,-72.285215,16.9433333333333,6.21833333333333,2.19,44.33,23.7116666666667,2001
18.971187,Haiti,-72.285215,39.505,4.16333333333333,0.131666666666667,16.8816666666667,23.1966666666667,2001
18.971187,Haiti,-72.285215,31.64,4.98166666666667,1.3,21.3083333333333,24.7283333333333,2001
18.971187,Haiti,-72.285215,30.4116666666667,6.94833333333333,0.541666666666667,25.785,29.825,2001
18.971187,Haiti,-72.285215,45.7966666666667,3.42333333333333,0.283333333333333,11.865,28.1733333333333,2001
18.971187,Haiti,-72.285215,35.505,7.49833333333333,0.248333333333333,15.385,26.935,2001
18.971187,Haiti,-72.285215,31.3866666666667,6.19166666666667,0.161666666666667,21.445,19.835,2001
18.971187,Haiti,-72.285215,34.2866666666667,5.005,0.248333333333333,18.7966666666667,33.0766666666667,2001
18.971187,Haiti,-72.285215,35.4366666666667,4.255,0.201666666666667,20.2566666666667,27.825,2001
18.971187,Haiti,-72.285215,16.6466666666667,6.28666666666667,2.63,45.82,22.5433333333333,2002
18.971187,Haiti,-72.285215,38.0,4.40666666666667,0.263333333333333,18.9533333333333,21.5733333333333,2002
18.971187,Haiti,-72.285215,29.83,5.38333333333333,1.19,23.4066666666667,24.2366666666667,2002
18.971187,Haiti,-72.285215,30.0833333333333,6.91666666666667,0.563333333333333,26.27,26.87,2002
18.971187,Haiti,-72.285215,42.4333333333333,3.85666666666667,0.386666666666667,14.53,27.9566666666667,2002
18.971187,Haiti,-72.285215,36.59,6.76666666666667,0.286666666666667,15.75,25.28,2002
18.971187,Haiti,-72.285215,29.8333333333333,6.01333333333333,0.253333333333333,24.58,17.76,2002
18.971187,Haiti,-72.285215,33.5733333333333,5.15,0.316666666666667,19.7033333333333,30.1433333333333,2002
18.971187,Haiti,-72.285215,33.2533333333333,4.96,0.213333333333333,21.7133333333333,26.21,2002
18.971187,Haiti,-72.285215,16.35,6.355,3.07,47.31,21.375,2003
18.971187,Haiti,-72.285215,36.495,4.65,0.395,21.025,19.95,2003
18.971187,Haiti,-72.285215,28.02,5.785,1.08,25.505,23.745,2003
18.971187,Haiti,-72.285215,29.755,6.885,0.585,26.755,23.915,2003
18.971187,Haiti,-72.285215,39.07,4.29,0.49,17.195,27.74,2003
18.971187,Haiti,-72.285215,37.675,6.035,0.325,16.115,23.625,2003
18.971187,Haiti,-72.285215,28.28,5.835,0.345,27.715,15.685,2003
18.971187,Haiti,-72.285215,32.86,5.295,0.385,20.61,27.21,2003
18.971187,Haiti,-72.285215,31.07,5.665,0.225,23.17,24.595,2003
18.971187,Haiti,-72.285215,16.0533333333333,6.42333333333333,3.51,48.8,20.2066666666667,2004
18.971187,Haiti,-72.285215,34.99,4.89333333333333,0.526666666666667,23.0966666666667,18.3266666666667,2004
18.971187,Haiti,-72.285215,26.21,6.18666666666667,0.97,27.6033333333333,23.2533333333333,2004
18.971187,Haiti,-72.285215,29.4266666666667,6.85333333333333,0.606666666666667,27.24,20.96,2004
18.971187,Haiti,-72.285215,35.7066666666667,4.72333333333333,0.593333333333333,19.86,27.5233333333333,2004
18.971187,Haiti,-72.285215,38.76,5.30333333333333,0.363333333333333,16.48,21.97,2004
18.971187,Haiti,-72.285215,26.7266666666667,5.65666666666667,0.436666666666667,30.85,13.61,2004
18.971187,Haiti,-72.285215,32.1466666666667,5.44,0.453333333333333,21.5166666666667,24.2766666666667,2004
18.971187,Haiti,-72.285215,28.8866666666667,6.37,0.236666666666667,24.6266666666667,22.98,2004
18.971187,Haiti,-72.285215,15.75667,6.491667,3.95,50.29,19.03833,2005
18.971187,Haiti,-72.285215,33.485,5.136667,0.6583333,25.16833,16.70333,2005
18.971187,Haiti,-72.285215,24.4,6.588333,0.86,29.70167,22.76167,2005
18.971187,Haiti,-72.285215,29.09833,6.821667,0.6283333,27.725,18.005,2005
