,year,country_name,DM_age_marr_mean,DM_age_mean,ED_educ_years_mean,FP_desired_mean,HD_children_mean,HD_size_defacto_mean,HD_size_dejure_mean,HD_women_children_mean,HD_women_size_mean,HH_time_water_mean,HH_women_time_water_mean,RH_age_first_birth_mean,RH_age_first_sex_mean,RH_children_born_mean,RH_children_living_mean,WL_wealth_mean,FP_desired_daugh_mean,FP_desired_sons_mean,DM_age_diff_mean,HL_number_cigarettes_mean
705,2013,Lesotho,19.214,28.446,8.032,2.772,0.544,3.446,3.446,0.868,5.506,20.228,21.216,20.934,18.624,1.83,1.7,26.924,1.302,1.318,5.712,NA
706,2013,Liberia,19.18,27.84,5.83,4.39,0.77,4.63,4.7,1.12,6.62,17.22,17.88,19.23,16.03,2.36,1.97,31.53,1.94,1.83,6.48,33.53
707,2013,Malawi,17.756,28.208,7.164,3.842,0.916,4.908,4.948,1.132,6.018,33.9,35.124,18.788,16.522,2.916,2.598,20.838,1.702,1.678,6.4,25.992
708,2013,Maldives,20.48857,25.78857,8.027143,2.278571,0.6557143,6.045714,6.122857,0.7171429,6.588571,NA,NA,21.72143,19.68429,1.317143,1.268571,83.18857,0.6214286,0.6457143,3.398571,9.988571
709,2013,Mali,16.82833,28.28833,1.311667,5.913333,1.231667,5.27,5.423333,1.566667,6.628333,18.96167,19.78667,19.075,16.11667,3.415,2.998333,25.88667,2.393333,2.713333,13.44,5.9
710,2013,Namibia,21.27,28.29,8.75,3.7,0.76,4,4.03,1.08,5.43,19.78,22.36,20.02,17.38,2.04,1.86,30.67,1.51,1.43,6.02,4.31
711,2013,Nigeria,18.4,28.07,6.34,5.56,0.83,4.53,4.61,1.23,6.44,24.65,25.8,20.16,18.08,2.72,2.42,34.58,2.02,2.23,9.27,38.45
712,2013,Pakistan,19.474,21.952,2.8,2.484,1.01,6.414,6.36,0.904,5.346,18.97,14.876,19.93,NA,2.342,2.062,55.262,0.984,1.264,3.39,7.744
713,2013,Philippines,21.82,30.34,10.64,2.65,0.59,4.33,4.59,0.81,5.79,4.63,4.17,23.14,21.87,1.85,1.8,61.46,1.28,1.21,3,6.61
714,2013,Rwanda,21.758,27.716,7.154,3.124,0.724,4.124,4.112,0.942,5.436,24.328,24.528,22.478,20.76,1.746,1.584,36.468,1.102,1.33,5.106,25.118
715,2013,Senegal,20.205,28.425,4.635,4.815,1.285,7.645,7.575,2.05,12.195,17.3,19.995,21.905,20.185,2.025,1.875,58.43,1.985,2.615,10.135,2.588571
716,2013,Sierra Leone,17.44,29.05,2.89,4.97,1.15,5.59,5.6,1.45,6.9,19.8,20.3,18.82,15.85,3.31,2.5,15.25,2.43,2.39,9.82,5.32
717,2013,South Africa,24.29167,31.33833,10.63333,2.338333,0.3383333,3.498333,3.496667,0.53,4.563333,8.815,8.54,21.43167,18.665,1.545,1.486667,79.58833,NA,NA,3.735,NA
718,2013,Tajikistan,20.298,29.826,10.714,3.412,0.642,4.464,4.62,0.868,6.066,13.456,15.316,22.076,20.454,1.948,1.862,76.78,1.564,1.702,4.366,11.276
719,2013,Tanzania,18.05,30.032,5.28,4.984,0.87,4.298,4.416,1.14,5.602,70.524,74.298,19.316,16.716,3.296,2.842,15.976,1.806,1.826,6.904,8.463636
720,2013,Timor-Leste,20.35286,28.10571,6.394286,4.487143,0.8914286,5.895714,5.94,1.094286,7.4,35.31286,35.88,21.54,19.87,2.422857,2.238571,31.41286,2.145714,2.145714,5.902857,8.358571
721,2013,Togo,20.77,28.29,6.72,3.41,0.65,3.85,3.89,0.9,5.52,12.57,12.96,22.09,18.46,1.67,1.54,51.95,1.36,1.28,7.07,0.22
722,2013,Turkey,20.84,31.36,6.34,2.7,0.29,3.25,3.3,0.39,4.26,30.42,32.24,22.5,NA,1.44,1.4,80.44,0.86,0.78,4.18,NA
723,2013,Uganda,18.374,27.838,7.724,4.612,0.866,4.052,4.088,1.176,5.506,39.37,39.38,18.764,16.54,2.89,2.576,30.274,2.08,1.9,6.54,4.446
724,2013,Zambia,18.03,28.23,6.82,4.82,1.06,5.12,5.35,1.43,6.95,20.22,20.89,18.43,16.63,3.27,2.9,23.74,2.13,1.99,6.41,44.02
725,2013,Zimbabwe,18.82,28.416,8.668,4.338,0.78,4.012,4.064,1.056,5.318,25.59,27.146,19.806,18.376,2.404,2.152,30.994,1.924,1.934,6.888,18
726,2014,Armenia,20.52333,31.38,11.04,2.666667,0.22,3.706667,3.726667,0.3133333,4.706667,6.84,5.79,21.64,20.6,1.41,1.396667,71.9,1.333333,1.17,5.123333,14.66667
727,2014,Bangladesh,15.74,26.86,5.04,1.91,0.52,4.55,4.56,0.53,4.79,17.78,14.99,17.74,15.4,2.19,1.98,25.95,0.64,0.75,8.08,NA
728,2014,Benin,18.05,28.774,1.786,5.72,1.374,6.554,6.61,1.966,8.898,18.67,18.552,19.346,16.522,3.232,2.886,24.93,2.416,2.546,9.316,NA
729,2014,Burundi,21.23,26.61667,8.183333,3.713333,0.7833333,4.8,4.826667,1.026667,6.383333,19.03333,19.61667,22.05667,20.13667,1.66,1.506667,43.93667,1.506667,1.623333,6.36,6.436667
730,2014,Cambodia,20.01,30.69,4.98,3.25,0.7,4.35,4.68,0.77,5.49,NA,NA,21.64,20.2,1.95,1.79,57.49,1.67,1.45,3.65,32.1
731,2014,Cameroon,20.52714,28.38714,9.284286,4.26,0.6928571,4.182857,4.187143,0.9914286,6.095714,17.61,17.92571,20.99,17.51571,1.955714,1.79,52.68429,1.567143,1.477143,7.701429,NA
732,2014,Colombia,19.636,30.15,9.57,2.612,0.458,4.146,4.12,0.64,5.188,28.052,28.158,21.196,17.972,1.81,1.748,60.344,1.246,1.042,NA,NA
733,2014,Egypt,21.7,23.36,6.71,1.81,0.4,3.57,3.54,0.46,3.04,14.53,10.34,20.78,19.38,1.58,1.53,80.29,0.45,0.5,4.06,NA
734,2014,Ethiopia,16.496,27.938,3.764,4.77,0.758,4.212,4.35,0.928,5.46,47.64,48.89,18.77,15.94,2.694,2.376,15.958,2.016,2.324,8.476,NA
735,2014,Ghana,19.01,29.06,7.28,4.07,0.51,3.15,3.19,0.73,4.57,15.38,17.23,20.57,18.14,2.19,2.01,46.84,1.9,1.86,6.23,NA
736,2014,Guatemala,19.67813,29.43875,8.234375,2.65625,0.434375,4.32,4.3425,0.53625,5.265,11.37187,11.05375,20.97687,19.11812,1.78,1.694375,73.39812,0.65125,0.670625,2.8125,NA
737,2014,Guinea,16.99,28.68,2.506667,5.306667,1.066667,5.973333,6.01,1.376667,7.53,24.03667,23.73,18.86333,16.46,2.85,2.473333,30.99667,2.246667,2.463333,13.43333,9.816923
738,2014,Haiti,21.285,28.47,7.75,2.685,0.555,4.185,4.205,0.715,5.435,23.6,21.495,21.985,18.095,1.63,1.44,41.915,1.28,1.08,5.63,10.065
739,2014,Indonesia,21.858,31.57,10.93,2.47,0.424,4.044,4.08,0.524,5.046,5.974,6.166,23.18,22.13,1.41,1.35,73.3,1.038,1.034,3.93,11.004
740,2014,Jordan,21.178,20.458,6.676,2.208,0.632,4.806,4.79,0.528,3.28,47.3225,36.5975,18.932,NA,1.926,1.868,87.522,0.838,0.972,3.476,10.206
741,2014,Kenya,20.51,NA,NA,NA,0.46,2.81,2.88,NA,NA,13.63,NA,NA,NA,NA,NA,51.91,NA,NA,NA,NA
742,2014,Lesotho,19.2,28.51,7.94,2.72,0.54,3.39,3.39,0.89,5.47,19.63,20.95,20.94,18.66,1.83,1.71,27.94,1.28,1.28,5.76,NA
743,2014,Malawi,17.868,28.284,7.212,3.756,0.878,4.884,4.934,1.096,5.974,35.77,37.512,18.814,16.506,2.858,2.574,22.634,1.656,1.644,6.35,15.156
744,2014,Maldives,20.64571,27.15571,8.811429,2.425714,0.6371429,5.907143,5.998571,0.7414286,6.945714,NA,NA,22.11429,20.02286,1.311429,1.265714,83.07571,0.6842857,0.7071429,3.565714,9.065714
745,2014,Mali,16.65667,28.28667,1.393333,5.906667,1.243333,5.3,5.446667,1.573333,6.646667,18.23333,18.91333,18.88,15.90333,3.5,3.046667,26.49333,2.406667,2.676667,13.4,5.45
746,2014,Nigeria,18.44,28.186,6.418,5.588,0.848,4.524,4.588,1.236,6.418,23.318,24.276,20.132,17.908,2.734,2.436,35.18,2.062,2.246,9.386,31.342
747,2014,Pakistan,19.618,21.884,2.98,2.448,1.0,6.348,6.31,0.898,5.272,19.06,14.832,19.99,NA,2.284,2.024,56.154,0.978,1.248,3.36,7.428
748,2014,Philippines,21.65,30.175,10.76,2.645,0.5575,4.285,4.57,0.77,5.77,7.435,6.985,23,21.6725,1.8,1.745,62.81,1.28,1.2225,3.0925,7.3125
749,2014,Rwanda,21.834,27.798,7.242,3.162,0.712,4.082,4.066,0.926,5.388,24.994,25.204,22.494,20.78,1.748,1.602,36.834,1.116,1.35,5.038,30.084
750,2014,Senegal,20.62,28.78,5.06,4.77,1.3,7.71,7.56,2.09,12.13,17.48,19.31,22.2,20.62,1.99,1.86,59.28,2.03,2.68,10.18,2.441429
751,2014,Sierra Leone,17.58333,29.09,3.073333,4.951667,1.115,5.518333,5.55,1.405,6.856667,20.46167,20.91,18.87667,15.775,3.245,2.483333,15.86667,2.403333,2.336667,9.76,5.135
752,2014,South Africa,24.41778,31.41222,10.71889,2.332222,0.3322222,3.458889,3.454444,0.5166667,4.492222,8.49,8.443333,21.45111,18.65333,1.54,1.481111,79.71556,NA,NA,3.793333,NA
753,2014,Tajikistan,20.336,29.852,10.828,3.384,0.624,4.448,4.58,0.836,5.952,11.432,12.352,22.092,20.478,1.916,1.844,76.92,1.568,1.694,4.382,9.912
754,2014,Tanzania,18.18,30.056,5.46,4.852,0.81,4.244,4.358,1.05,5.486,71.282,76.114,19.328,16.668,3.208,2.776,18.068,1.588,1.618,6.972,5.731818
755,2014,Timor-Leste,20.49857,28.13714,6.532857,4.281429,0.8642857,5.817143,5.86,1.062857,7.33,34.73857,35.44,21.62,19.83,2.348571,2.195714,33.86857,2.067143,2.077143,5.828571,9.055714
756,2014,Uganda,18.546,27.842,7.896,4.608,0.864,4.038,4.072,1.174,5.504,37.73,38.11,18.946,16.67,2.83,2.534,31.666,2.07,1.9,6.5,5.494
757,2014,Zambia,18.096,28.174,6.944,4.804,1.03,5.092,5.29,1.398,6.89,20.356,21.204,18.496,16.602,3.182,2.844,24.756,2.168,2.03,6.356,NA
758,2014,Zimbabwe,18.8,28.438,8.584,4.354,0.8,4.056,4.112,1.068,5.324,25.87,27.378,19.718,18.298,2.432,2.176,29.912,1.992,2.002,6.954,19
759,2015,Armenia,20.58667,31.395,11.09,2.678333,0.21,3.713333,3.738333,0.3066667,4.748333,6.19,5.125,21.68,20.64,1.38,1.368333,73.53,1.346667,1.16,5.141667,17.33333
760,2015,Bangladesh,15.76667,27.04333,5.083333,1.926667,0.5166667,4.476667,4.48,0.5233333,4.726667,NA,NA,17.78,15.48333,2.183333,1.98,26.28333,0.6733333,0.77,7.793333,NA
761,2015,Benin,18.17,28.656,1.954,5.9,1.416,6.616,6.65,2.024,9.032,20.46,20.278,19.414,16.488,3.228,2.844,25.56,2.434,2.554,9.014,NA
762,2015,Burundi,21.33,26.74833,8.306667,3.686667,0.7616667,4.725,4.743333,0.9833333,6.256667,19.68167,20.35833,22.10833,20.03833,1.65,1.498333,43.84833,1.493333,1.601667,6.265,4.718333
763,2015,Cameroon,20.66286,28.49286,9.445714,4.2,0.6871429,4.147143,4.162857,0.9885714,6.084286,17.74,18.10429,21.1,17.60429,1.954286,1.8,53.63571,1.602857,1.512857,7.658571,NA
764,2015,Colombia,19.63,30.11,9.71,2.61,0.44,4.09,4.06,0.63,5.14,29.1,29.28,21.21,17.83,1.79,1.73,60.88,1.23,1.04,NA,NA
765,2015,Ethiopia,16.538,28.004,3.962,4.76,0.744,4.176,4.32,0.914,5.38,46.6,48.28,18.79,16.06,2.662,2.378,16.544,2.048,2.342,8.448,NA
766,2015,Guatemala,19.7,29.48,8.37,2.63,0.41,4.28,4.3,0.51,5.23,10.68,10.25,21,19.13,1.74,1.66,74.88,0.6,0.62,2.79,2.56
767,2015,Guinea,17.3,28.86,2.46,5.32,1.1,6.06,6.11,1.4,7.62,25.99,26.01,19.13,16.54,2.855,2.47,31.735,2.26,2.5,13.515,10.19769
768,2015,Haiti,21.5175,28.615,7.93,2.6875,0.5475,4.1325,4.1375,0.7025,5.3425,23.505,21.5775,21.9975,17.9825,1.63,1.445,41.6675,1.285,1.085,5.495,7.7375
769,2015,Indonesia,21.912,31.64,10.98,2.49,0.416,4.046,4.08,0.516,5.044,5.386,5.694,23.24,22.18,1.41,1.35,75.43,1.042,1.036,3.88,12.156
770,2015,Jordan,21.232,20.752,6.844,2.222,0.598,4.734,4.71,0.502,3.25,48.045,37.365,18.998,NA,1.884,1.832,87.228,0.862,0.998,3.484,11.324
771,2015,Malawi,17.98,28.36,7.26,3.67,0.84,4.86,4.92,1.06,5.93,37.64,39.9,18.84,16.49,2.8,2.55,24.43,1.61,1.61,6.3,4.32
772,2015,Maldives,20.80286,28.52286,9.595714,2.572857,0.6185714,5.768571,5.874286,0.7657143,7.302857,NA,NA,22.50714,20.36143,1.305714,1.262857,82.96286,0.7471429,0.7685714,3.732857,8.142857
773,2015,Mali,16.485,28.285,1.475,5.9,1.255,5.33,5.47,1.58,6.665,17.505,18.04,18.685,15.69,3.585,3.095,27.1,2.42,2.64,13.36,5
774,2015,Nigeria,18.48,28.302,6.496,5.616,0.866,4.518,4.566,1.242,6.396,21.986,22.752,20.104,17.736,2.748,2.452,35.78,2.104,2.262,9.502,24.234
775,2015,Pakistan,19.762,21.816,3.16,2.412,0.99,6.282,6.26,0.892,5.198,19.15,14.788,20.05,NA,2.226,1.986,57.046,0.972,1.232,3.33,7.112
776,2015,Philippines,21.48,30.01,10.88,2.64,0.525,4.24,4.55,0.73,5.75,10.24,9.8,22.86,21.475,1.75,1.69,64.16,1.28,1.235,3.185,8.015
777,2015,Rwanda,21.91,27.88,7.33,3.2,0.7,4.04,4.02,0.91,5.34,25.66,25.88,22.51,20.8,1.75,1.62,37.2,1.13,1.37,4.97,35.05
778,2015,Senegal,20.45,28.34,5.24,4.68,1.18,7.11,7.03,1.92,11.46,15.23,16.06,21.56,20.47,1.88,1.77,62.97,1.99,2.58,10.37,2.294286
779,2015,Sierra Leone,17.72667,29.13,3.256667,4.933333,1.08,5.446667,5.5,1.36,6.813333,21.12333,21.52,18.93333,15.7,3.18,2.466667,16.48333,2.376667,2.283333,9.7,4.95
780,2015,South Africa,24.54389,31.48611,10.80444,2.326111,0.3261111,3.419444,3.412222,0.5033333,4.421111,8.165,8.346667,21.47056,18.64167,1.535,1.475556,79.84278,NA,NA,3.851667,NA
781,2015,Tajikistan,20.374,29.878,10.942,3.356,0.606,4.432,4.54,0.804,5.838,9.408,9.388,22.108,20.502,1.884,1.826,77.06,1.572,1.686,4.398,8.548
782,2015,Tanzania,18.31,30.08,5.64,4.72,0.75,4.19,4.3,0.96,5.37,72.04,77.93,19.34,16.62,3.12,2.71,20.16,1.37,1.41,7.04,3
783,2015,Timor-Leste,20.64429,28.16857,6.671429,4.075714,0.8371429,5.738571,5.78,1.031429,7.26,34.16429,35,21.7,19.79,2.274286,2.152857,36.32429,1.988571,2.008571,5.754286,9.752857
784,2015,Uganda,18.718,27.846,8.068,4.604,0.862,4.024,4.056,1.172,5.502,36.09,36.84,19.128,16.8,2.77,2.492,33.058,2.06,1.9,6.46,6.542
785,2015,Zambia,18.162,28.118,7.068,4.788,1.0,5.064,5.23,1.366,6.83,20.492,21.518,18.562,16.574,3.094,2.788,25.772,2.206,2.07,6.302,NA
786,2015,Zimbabwe,18.78,28.46,8.5,4.37,0.82,4.1,4.16,1.08,5.33,26.15,27.61,19.63,18.22,2.46,2.2,28.83,2.06,2.07,7.02,20
787,2016,Armenia,20.65,31.41,11.14,2.69,0.2,3.72,3.75,0.3,4.79,5.54,4.46,21.72,20.68,1.35,1.34,75.16,1.36,1.15,5.16,20
788,2016,Bangladesh,15.79333,27.22667,5.126667,1.943333,0.5133333,4.403333,4.4,0.5166667,4.663333,NA,NA,17.82,15.56667,2.176667,1.98,26.61667,0.7066667,0.79,7.506667,NA
789,2016,Benin,18.29,28.538,2.122,6.08,1.458,6.678,6.69,2.082,9.166,22.25,22.004,19.482,16.454,3.224,2.802,26.19,2.452,2.562,8.712,NA
790,2016,Burundi,21.43,26.88,8.43,3.66,0.74,4.65,4.66,0.94,6.13,20.33,21.1,22.16,19.94,1.64,1.49,43.76,1.48,1.58,6.17,3
791,2016,Cameroon,20.79857,28.59857,9.607143,4.14,0.6814286,4.111429,4.138571,0.9857143,6.072857,17.87,18.28286,21.21,17.69286,1.952857,1.81,54.58714,1.638571,1.548571,7.615714,NA
792,2016,Ethiopia,16.58,28.07,4.16,4.75,0.73,4.14,4.29,0.9,5.3,45.56,47.67,18.81,16.18,2.63,2.38,17.13,2.08,2.36,8.42,NA
793,2016,Guinea,17.61,29.04,2.413333,5.333333,1.133333,6.146667,6.21,1.423333,7.71,27.94333,28.29,19.39667,16.62,2.86,2.466667,32.47333,2.273333,2.536667,13.59667,10.57846
794,2016,Haiti,21.75,28.76,8.11,2.69,0.54,4.08,4.07,0.69,5.25,23.41,21.66,22.01,17.87,1.63,1.45,41.42,1.29,1.09,5.36,5.41
795,2016,Indonesia,21.966,31.71,11.03,2.51,0.408,4.048,4.08,0.508,5.042,4.798,5.222,23.3,22.23,1.41,1.35,77.56,1.046,1.038,3.83,13.308
796,2016,Jordan,21.286,21.046,7.012,2.236,0.564,4.662,4.63,0.476,3.22,48.7675,38.1325,19.064,NA,1.842,1.796,86.934,0.886,1.024,3.492,12.442
797,2016,Maldives,20.96,29.89,10.38,2.72,0.6,5.63,5.75,0.79,7.66,NA,NA,22.9,20.7,1.3,1.26,82.85,0.81,0.83,3.9,7.22
798,2016,Mali,16.31333,28.28333,1.556667,5.893333,1.266667,5.36,5.493333,1.586667,6.683333,16.77667,17.16667,18.49,15.47667,3.67,3.143333,27.70667,2.433333,2.603333,13.32,4.55
799,2016,Nigeria,18.52,28.418,6.574,5.644,0.884,4.512,4.544,1.248,6.374,20.654,21.228,20.076,17.564,2.762,2.468,36.38,2.146,2.278,9.618,17.126
800,2016,Pakistan,19.906,21.748,3.34,2.376,0.98,6.216,6.21,0.886,5.124,19.24,14.744,20.11,NA,2.168,1.948,57.938,0.966,1.216,3.3,6.796
801,2016,Philippines,21.31,29.845,11,2.635,0.4925,4.195,4.53,0.69,5.73,13.045,12.615,22.72,21.2775,1.7,1.635,65.51,1.28,1.2475,3.2775,8.7175
802,2016,Senegal,20.96,29.09,5.39,4.8,1.12,7.07,7.01,1.95,11.71,18.76,18.1,22.43,21.05,2.02,1.91,62.88,2.06,2.7,9.81,2.147143
803,2016,Sierra Leone,17.87,29.17,3.44,4.915,1.045,5.375,5.45,1.315,6.77,21.785,22.13,18.99,15.625,3.115,2.45,17.1,2.35,2.23,9.64,4.765
804,2016,South Africa,24.67,31.56,10.89,2.32,0.32,3.38,3.37,0.49,4.35,7.84,8.25,21.49,18.63,1.53,1.47,79.97,1.03,1.05,3.91,5.35
805,2016,Tajikistan,20.412,29.904,11.056,3.328,0.588,4.416,4.5,0.772,5.724,7.384,6.424,22.124,20.526,1.852,1.808,77.2,1.576,1.678,4.414,7.184
806,2016,Timor-Leste,20.79,28.2,6.81,3.87,0.81,5.66,5.7,1,7.19,33.59,34.56,21.78,19.75,2.2,2.11,38.78,1.91,1.94,5.68,10.45
807,2016,Uganda,18.89,27.85,8.24,4.6,0.86,4.01,4.04,1.17,5.5,34.45,35.57,19.31,16.93,2.71,2.45,34.45,2.05,1.9,6.42,7.59
808,2016,Zambia,18.228,28.062,7.192,4.772,0.97,5.036,5.17,1.334,6.77,20.628,21.832,18.628,16.546,3.006,2.732,26.788,2.244,2.11,6.248,NA
809,2017,Bangladesh,15.82,27.41,5.17,1.96,0.51,4.33,4.32,0.51,4.6,NA,NA,17.86,15.65,2.17,1.98,26.95,0.74,0.81,7.22,NA
810,2017,Benin,18.41,28.42,2.29,6.26,1.5,6.74,6.73,2.14,9.3,24.04,23.73,19.55,16.42,3.22,2.76,26.82,2.47,2.57,8.41,NA
811,2017,Cameroon,20.93429,28.70429,9.768571,4.08,0.6757143,4.075714,4.114286,0.9828571,6.061429,18,18.46143,21.32,17.78143,1.951429,1.82,55.53857,1.674286,1.584286,7.572857,NA
812,2017,Guinea,17.92,29.22,2.366667,5.346667,1.166667,6.233333,6.31,1.446667,7.8,29.89667,30.57,19.66333,16.7,2.865,2.463333,33.21167,2.286667,2.573333,13.67833,10.95923
813,2017,Indonesia,22.02,31.78,11.08,2.53,0.4,4.05,4.08,0.5,5.04,4.21,4.75,23.36,22.28,1.41,1.35,79.69,1.05,1.04,3.78,14.46
814,2017,Jordan,21.34,21.34,7.18,2.25,0.53,4.59,4.55,0.45,3.19,49.49,38.9,19.13,NA,1.8,1.76,86.64,0.91,1.05,3.5,13.56
815,2017,Mali,16.14167,28.28167,1.638333,5.886667,1.278333,5.39,5.516667,1.593333,6.701667,16.04833,16.29333,18.295,15.26333,3.755,3.191667,28.31333,2.446667,2.566667,13.28,4.1
816,2017,Nigeria,18.56,28.534,6.652,5.672,0.902,4.506,4.522,1.254,6.352,19.322,19.704,20.048,17.392,2.776,2.484,36.98,2.188,2.294,9.734,10.018
817,2017,Pakistan,20.05,21.68,3.52,2.34,0.97,6.15,6.16,0.88,5.05,19.33,14.7,20.17,18.77,2.11,1.91,58.83,0.96,1.2,3.27,6.48
818,2017,Philippines,21.14,29.68,11.12,2.63,0.46,4.15,4.51,0.65,5.71,15.85,15.43,22.58,21.08,1.65,1.58,66.86,1.28,1.26,3.37,9.42
819,2017,Senegal,20.91,28.89,5.89,4.79,1.17,7.66,7.63,1.86,12.4,14.98,14.5,22.28,20.64,1.91,1.79,66.42,1.84,2.43,9.97,2
820,2017,Sierra Leone,18.01333,29.21,3.623333,4.896667,1.01,5.303333,5.4,1.27,6.726667,22.44667,22.74,19.04667,15.55,3.05,2.433333,17.71667,2.323333,2.176667,9.58,4.58
821,2017,Tajikistan,20.45,29.93,11.17,3.3,0.57,4.4,4.46,0.74,5.61,5.36,3.46,22.14,20.55,1.82,1.79,77.34,1.58,1.67,4.43,5.82
822,2017,Zambia,18.294,28.006,7.316,4.756,0.94,5.008,5.11,1.302,6.71,20.764,22.146,18.694,16.518,2.918,2.676,27.804,2.282,2.15,6.194,NA
823,2018,Cameroon,21.07,28.81,9.93,4.02,0.67,4.04,4.09,0.98,6.05,18.13,18.64,21.43,17.87,1.95,1.83,56.49,1.71,1.62,7.53,NA
824,2018,Guinea,18.23,29.4,2.32,5.36,1.2,6.32,6.41,1.47,7.89,31.85,32.85,19.93,16.78,2.87,2.46,33.95,2.3,2.61,13.76,11.34
825,2018,Mali,15.97,28.28,1.72,5.88,1.29,5.42,5.54,1.6,6.72,15.32,15.42,18.1,15.05,3.84,3.24,28.92,2.46,2.53,13.24,3.65
826,2018,Nigeria,18.6,28.65,6.73,5.7,0.92,4.5,4.5,1.26,6.33,17.99,18.18,20.02,17.22,2.79,2.5,37.58,2.23,2.31,9.85,2.91
827,2018,Senegal,21.29,28.9,6.31,4.77,1.17,7.55,7.41,1.78,11.2,21.09,22.47,22.71,21.14,1.8,1.7,71.21,1.91,2.47,8.8,NA
828,2018,Sierra Leone,18.15667,29.25,3.806667,4.878333,0.975,5.231667,5.35,1.225,6.683333,23.10833,23.35,19.10333,15.475,2.985,2.416667,18.33333,2.296667,2.123333,9.52,4.395
829,2018,Zambia,18.36,27.95,7.44,4.74,0.91,4.98,5.05,1.27,6.65,20.9,22.46,18.76,16.49,2.83,2.62,28.82,2.32,2.19,6.14,NA
830,2019,Senegal,20.88,28.99,5.77,4.93,1.08,7.21,7.16,1.76,11.09,16.01,16.92,22.64,21.2,1.91,1.81,69.01,2.07,2.72,10.46,NA
831,2019,Sierra Leone,18.3,29.29,3.99,4.86,0.94,5.16,5.3,1.18,6.64,23.77,23.96,19.16,15.4,2.92,2.4,18.95,2.27,2.07,9.46,4.21
